"REF_DATE","GEO","DGUID","Age","Sex","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2007/2008","Nova Scotia","2016A000212","11 years","Total, sex","Number","223","units ","0","v66461959","4.10.1","10272","","","","0"
"2007/2008","Nova Scotia","2016A000212","11 years","Males","Number","223","units ","0","v66461960","4.10.2","5175","","","","0"
"2007/2008","Nova Scotia","2016A000212","11 years","Females","Number","223","units ","0","v66461961","4.10.3","5094","","","","0"
"2007/2008","Nova Scotia","2016A000212","12 years","Total, sex","Number","223","units ","0","v66461962","4.11.1","10431","","","","0"
"2007/2008","Nova Scotia","2016A000212","12 years","Males","Number","223","units ","0","v66461963","4.11.2","5286","","","","0"
"2007/2008","Nova Scotia","2016A000212","12 years","Females","Number","223","units ","0","v66461964","4.11.3","5142","","","","0"
"2007/2008","Nova Scotia","2016A000212","13 years","Total, sex","Number","223","units ","0","v66461965","4.12.1","10734","","","","0"
"2007/2008","Nova Scotia","2016A000212","13 years","Males","Number","223","units ","0","v66461966","4.12.2","5520","","","","0"
"2007/2008","Nova Scotia","2016A000212","13 years","Females","Number","223","units ","0","v66461967","4.12.3","5211","","","","0"
"2007/2008","Nova Scotia","2016A000212","14 years","Total, sex","Number","223","units ","0","v66461968","4.13.1","11019","","","","0"
"2007/2008","Nova Scotia","2016A000212","14 years","Males","Number","223","units ","0","v66461969","4.13.2","5538","","","","0"
"2007/2008","Nova Scotia","2016A000212","14 years","Females","Number","223","units ","0","v66461970","4.13.3","5481","","","","0"
"2007/2008","Nova Scotia","2016A000212","15 years","Total, sex","Number","223","units ","0","v66461971","4.14.1","11394","","","","0"
"2007/2008","Nova Scotia","2016A000212","15 years","Males","Number","223","units ","0","v66461972","4.14.2","5772","","","","0"
"2007/2008","Nova Scotia","2016A000212","15 years","Females","Number","223","units ","0","v66461973","4.14.3","5625","","","","0"
"2007/2008","Nova Scotia","2016A000212","16 years","Total, sex","Number","223","units ","0","v66461974","4.15.1","11442","","","","0"
"2007/2008","Nova Scotia","2016A000212","16 years","Males","Number","223","units ","0","v66461975","4.15.2","5844","","","","0"
"2007/2008","Nova Scotia","2016A000212","16 years","Females","Number","223","units ","0","v66461976","4.15.3","5595","","","","0"
"2007/2008","Nova Scotia","2016A000212","17 years","Total, sex","Number","223","units ","0","v66461977","4.16.1","11349","","","","0"
"2007/2008","Nova Scotia","2016A000212","17 years","Males","Number","223","units ","0","v66461978","4.16.2","5751","","","","0"
"2007/2008","Nova Scotia","2016A000212","17 years","Females","Number","223","units ","0","v66461979","4.16.3","5601","","","","0"
"2007/2008","Nova Scotia","2016A000212","18 years","Total, sex","Number","223","units ","0","v66461980","4.17.1","2139","","","","0"
"2007/2008","Nova Scotia","2016A000212","18 years","Males","Number","223","units ","0","v66461981","4.17.2","1356","","","","0"
"2007/2008","Nova Scotia","2016A000212","18 years","Females","Number","223","units ","0","v66461982","4.17.3","780","","","","0"
"2007/2008","Nova Scotia","2016A000212","19 years","Total, sex","Number","223","units ","0","v66461983","4.18.1","573","","","","0"
"2007/2008","Nova Scotia","2016A000212","19 years","Males","Number","223","units ","0","v66461984","4.18.2","345","","","","0"
"2007/2008","Nova Scotia","2016A000212","19 years","Females","Number","223","units ","0","v66461985","4.18.3","228","","","","0"
"2007/2008","Nova Scotia","2016A000212","20 years","Total, sex","Number","223","units ","0","v66461986","4.19.1","180","","","","0"
"2007/2008","Nova Scotia","2016A000212","20 years","Males","Number","223","units ","0","v66461987","4.19.2","105","","","","0"
"2007/2008","Nova Scotia","2016A000212","20 years","Females","Number","223","units ","0","v66461988","4.19.3","75","","","","0"
"2007/2008","Nova Scotia","2016A000212","21 years and over","Total, sex","Number","223","units ","0","v66461989","4.20.1","417","","","","0"
"2007/2008","Nova Scotia","2016A000212","21 years and over","Males","Number","223","units ","0","v66461990","4.20.2","135","","","","0"
"2007/2008","Nova Scotia","2016A000212","21 years and over","Females","Number","223","units ","0","v66461991","4.20.3","279","","","","0"
"2007/2008","New Brunswick","2016A000213","Total, age","Total, sex","Number","223","units ","0","v66461992","5.1.1","110289","","","","0"
"2007/2008","New Brunswick","2016A000213","Total, age","Males","Number","223","units ","0","v66461993","5.1.2","56613","","","","0"
"2007/2008","New Brunswick","2016A000213","Total, age","Females","Number","223","units ","0","v66461994","5.1.3","53673","","","","0"
"2007/2008","New Brunswick","2016A000213","4 years","Total, sex","Number","223","units ","0","v66461998","5.3.1","1566","","","","0"
"2007/2008","New Brunswick","2016A000213","4 years","Males","Number","223","units ","0","v66461999","5.3.2","792","","","","0"
"2007/2008","New Brunswick","2016A000213","4 years","Females","Number","223","units ","0","v66462000","5.3.3","771","","","","0"
"2007/2008","New Brunswick","2016A000213","5 years","Total, sex","Number","223","units ","0","v66462001","5.4.1","6927","","","","0"
"2007/2008","New Brunswick","2016A000213","5 years","Males","Number","223","units ","0","v66462002","5.4.2","3498","","","","0"
"2007/2008","New Brunswick","2016A000213","5 years","Females","Number","223","units ","0","v66462003","5.4.3","3429","","","","0"
"2007/2008","New Brunswick","2016A000213","6 years","Total, sex","Number","223","units ","0","v66462004","5.5.1","7086","","","","0"
"2007/2008","New Brunswick","2016A000213","6 years","Males","Number","223","units ","0","v66462005","5.5.2","3612","","","","0"
"2007/2008","New Brunswick","2016A000213","6 years","Females","Number","223","units ","0","v66462006","5.5.3","3477","","","","0"
"2007/2008","New Brunswick","2016A000213","7 years","Total, sex","Number","223","units ","0","v66462007","5.6.1","7536","","","","0"
"2007/2008","New Brunswick","2016A000213","7 years","Males","Number","223","units ","0","v66462008","5.6.2","3816","","","","0"
"2007/2008","New Brunswick","2016A000213","7 years","Females","Number","223","units ","0","v66462009","5.6.3","3717","","","","0"
"2007/2008","New Brunswick","2016A000213","8 years","Total, sex","Number","223","units ","0","v66462010","5.7.1","7494","","","","0"
"2007/2008","New Brunswick","2016A000213","8 years","Males","Number","223","units ","0","v66462011","5.7.2","3852","","","","0"
"2007/2008","New Brunswick","2016A000213","8 years","Females","Number","223","units ","0","v66462012","5.7.3","3642","","","","0"
"2007/2008","New Brunswick","2016A000213","9 years","Total, sex","Number","223","units ","0","v66462013","5.8.1","7947","","","","0"
"2007/2008","New Brunswick","2016A000213","9 years","Males","Number","223","units ","0","v66462014","5.8.2","4047","","","","0"
"2007/2008","New Brunswick","2016A000213","9 years","Females","Number","223","units ","0","v66462015","5.8.3","3900","","","","0"
"2007/2008","New Brunswick","2016A000213","10 years","Total, sex","Number","223","units ","0","v66462016","5.9.1","7941","","","","0"
"2007/2008","New Brunswick","2016A000213","10 years","Males","Number","223","units ","0","v66462017","5.9.2","4116","","","","0"
"2007/2008","New Brunswick","2016A000213","10 years","Females","Number","223","units ","0","v66462018","5.9.3","3825","","","","0"
"2007/2008","New Brunswick","2016A000213","11 years","Total, sex","Number","223","units ","0","v66462019","5.10.1","8106","","","","0"
"2007/2008","New Brunswick","2016A000213","11 years","Males","Number","223","units ","0","v66462020","5.10.2","4143","","","","0"
"2007/2008","New Brunswick","2016A000213","11 years","Females","Number","223","units ","0","v66462021","5.10.3","3963","","","","0"
"2007/2008","New Brunswick","2016A000213","12 years","Total, sex","Number","223","units ","0","v66462022","5.11.1","8466","","","","0"
"2007/2008","New Brunswick","2016A000213","12 years","Males","Number","223","units ","0","v66462023","5.11.2","4365","","","","0"
"2007/2008","New Brunswick","2016A000213","12 years","Females","Number","223","units ","0","v66462024","5.11.3","4104","","","","0"
"2007/2008","New Brunswick","2016A000213","13 years","Total, sex","Number","223","units ","0","v66462025","5.12.1","8901","","","","0"
"2007/2008","New Brunswick","2016A000213","13 years","Males","Number","223","units ","0","v66462026","5.12.2","4476","","","","0"
"2007/2008","New Brunswick","2016A000213","13 years","Females","Number","223","units ","0","v66462027","5.12.3","4428","","","","0"
"2007/2008","New Brunswick","2016A000213","14 years","Total, sex","Number","223","units ","0","v66462028","5.13.1","9015","","","","0"
"2007/2008","New Brunswick","2016A000213","14 years","Males","Number","223","units ","0","v66462029","5.13.2","4626","","","","0"
"2007/2008","New Brunswick","2016A000213","14 years","Females","Number","223","units ","0","v66462030","5.13.3","4389","","","","0"
"2007/2008","New Brunswick","2016A000213","15 years","Total, sex","Number","223","units ","0","v66462031","5.14.1","9381","","","","0"
"2007/2008","New Brunswick","2016A000213","15 years","Males","Number","223","units ","0","v66462032","5.14.2","4758","","","","0"
"2007/2008","New Brunswick","2016A000213","15 years","Females","Number","223","units ","0","v66462033","5.14.3","4620","","","","0"
"2007/2008","New Brunswick","2016A000213","16 years","Total, sex","Number","223","units ","0","v66462034","5.15.1","9303","","","","0"
"2007/2008","New Brunswick","2016A000213","16 years","Males","Number","223","units ","0","v66462035","5.15.2","4797","","","","0"
"2007/2008","New Brunswick","2016A000213","16 years","Females","Number","223","units ","0","v66462036","5.15.3","4509","","","","0"
"2007/2008","New Brunswick","2016A000213","17 years","Total, sex","Number","223","units ","0","v66462037","5.16.1","7890","","","","0"
"2007/2008","New Brunswick","2016A000213","17 years","Males","Number","223","units ","0","v66462038","5.16.2","4074","","","","0"
"2007/2008","New Brunswick","2016A000213","17 years","Females","Number","223","units ","0","v66462039","5.16.3","3816","","","","0"
"2007/2008","New Brunswick","2016A000213","18 years","Total, sex","Number","223","units ","0","v66462040","5.17.1","2031","","","","0"
"2007/2008","New Brunswick","2016A000213","18 years","Males","Number","223","units ","0","v66462041","5.17.2","1248","","","","0"
"2007/2008","New Brunswick","2016A000213","18 years","Females","Number","223","units ","0","v66462042","5.17.3","783","","","","0"
"2007/2008","New Brunswick","2016A000213","19 years","Total, sex","Number","223","units ","0","v66462043","5.18.1","510","","","","0"
"2007/2008","New Brunswick","2016A000213","19 years","Males","Number","223","units ","0","v66462044","5.18.2","303","","","","0"
"2007/2008","New Brunswick","2016A000213","19 years","Females","Number","223","units ","0","v66462045","5.18.3","207","","","","0"
"2007/2008","New Brunswick","2016A000213","20 years","Total, sex","Number","223","units ","0","v66462046","5.19.1","141","","","","0"
"2007/2008","New Brunswick","2016A000213","20 years","Males","Number","223","units ","0","v66462047","5.19.2","78","","","","0"
"2007/2008","New Brunswick","2016A000213","20 years","Females","Number","223","units ","0","v66462048","5.19.3","66","","","","0"
"2007/2008","New Brunswick","2016A000213","21 years and over","Total, sex","Number","223","units ","0","v66462049","5.20.1","48","","","","0"
"2007/2008","New Brunswick","2016A000213","21 years and over","Males","Number","223","units ","0","v66462050","5.20.2","12","","","","0"
"2007/2008","New Brunswick","2016A000213","21 years and over","Females","Number","223","units ","0","v66462051","5.20.3","39","","","","0"
"2007/2008","Quebec","2016A000224","Total, age","Total, sex","Number","223","units ","0","v66462052","6.1.1","918267","","","","0"
"2007/2008","Quebec","2016A000224","Total, age","Males","Number","223","units ","0","v66462053","6.1.2","471633","","","","0"
"2007/2008","Quebec","2016A000224","Total, age","Females","Number","223","units ","0","v66462054","6.1.3","446634","","","","0"
"2007/2008","Quebec","2016A000224","4 years","Total, sex","Number","223","units ","0","v66462058","6.3.1","15309","","","","0"
"2007/2008","Quebec","2016A000224","4 years","Males","Number","223","units ","0","v66462059","6.3.2","7758","","","","0"
"2007/2008","Quebec","2016A000224","4 years","Females","Number","223","units ","0","v66462060","6.3.3","7551","","","","0"
"2007/2008","Quebec","2016A000224","5 years","Total, sex","Number","223","units ","0","v66462061","6.4.1","68328","","","","0"
"2007/2008","Quebec","2016A000224","5 years","Males","Number","223","units ","0","v66462062","6.4.2","35076","","","","0"
"2007/2008","Quebec","2016A000224","5 years","Females","Number","223","units ","0","v66462063","6.4.3","33252","","","","0"
"2007/2008","Quebec","2016A000224","6 years","Total, sex","Number","223","units ","0","v66462064","6.5.1","68886","","","","0"
"2007/2008","Quebec","2016A000224","6 years","Males","Number","223","units ","0","v66462065","6.5.2","35349","","","","0"
"2007/2008","Quebec","2016A000224","6 years","Females","Number","223","units ","0","v66462066","6.5.3","33540","","","","0"
